1779912000000000,75066.09000000,75415.81000000,74243.99000000,74449.30000000,2605.70487000,1779926399999999,194450048.10752110,592591,1309.70119000,97747839.10890400,0
1779926400000000,74449.31000000,74590.77000000,73060.59000000,73258.01000000,5727.94403000,1779940799999999,422454652.77563790,957958,3044.53531000,224565850.39811790,0
1779940800000000,73258.00000000,73512.14000000,72728.85000000,73498.00000000,4799.61020000,1779955199999999,350788898.97205670,613599,2398.22201000,175312520.87621260,0
1779955200000000,73498.00000000,73616.00000000,73193.13000000,73505.66000000,1994.38372000,1779969599999999,146414650.85752350,379544,1103.18168000,80994322.78916870,0
1779969600000000,73505.65000000,73580.75000000,72582.82000000,72928.73000000,4632.38493000,1779983999999999,338350899.72071730,1025017,2533.09841000,185049064.01611080,0
1779984000000000,72928.73000000,73749.69000000,72741.40000000,73419.32000000,2524.28664000,1779998399999999,185327073.94901450,520421,1349.89247000,99094348.57783900,0
1779998400000000,73419.31000000,73949.22000000,73241.48000000,73617.51000000,1595.41074000,1780012799999999,117472349.23232470,303174,856.44819000,63054435.39378420,0
1780012800000000,73617.52000000,73868.33000000,73189.11000000,73301.52000000,2123.30407000,1780027199999999,156251092.45919220,362421,1080.04009000,79491918.85957630,0
1780027200000000,73301.53000000,73939.19000000,73210.21000000,73528.56000000,2641.80699000,1780041599999999,194346867.67810970,337489,1526.35961000,112276015.20451780,0
1780041600000000,73528.55000000,73902.85000000,73341.85000000,73487.98000000,2197.79295000,1780055999999999,161975355.42346680,288370,1424.31866000,104978500.28968730,0
1780056000000000,73487.98000000,74200.00000000,72512.49000000,73808.26000000,4624.93207000,1780070399999999,338945900.86041730,955004,2485.49833000,182248226.08264480,0
1780070400000000,73808.25000000,74514.10000000,73187.25000000,73520.28000000,5596.86593000,1780084799999999,414173826.59814460,676951,3457.93496000,256092074.36921330,0
1780084800000000,73520.29000000,73844.00000000,73320.00000000,73460.78000000,1502.03940000,1780099199999999,110413449.88709640,277083,694.22047000,51035155.08439750,0
1780099200000000,73460.78000000,73796.43000000,73408.62000000,73524.01000000,1539.64276000,1780113599999999,113323762.94910000,194546,795.73059000,58568720.96818560,0
1780113600000000,73524.01000000,73709.91000000,73216.00000000,73548.60000000,1487.87007000,1780127999999999,109352098.12618650,245090,831.54040000,61142275.45782730,0
1780128000000000,73548.60000000,73680.75000000,73500.02000000,73602.02000000,1076.47863000,1780142399999999,79212007.50089430,121936,580.87537000,42741455.96371690,0
1780142400000000,73602.01000000,74100.00000000,73594.40000000,73930.14000000,1485.09864000,1780156799999999,109676214.08589250,237589,881.63375000,65105048.86419790,0
1780156800000000,73930.13000000,74143.76000000,73811.30000000,74016.65000000,836.20775000,1780171199999999,61866638.45890540,182606,492.35567000,36429491.92946900,0
1780171200000000,74016.64000000,74054.00000000,73781.30000000,73884.38000000,1090.11124000,1780185599999999,80558664.99054200,142639,535.97509000,39605080.08390960,0
1780185600000000,73884.38000000,74275.66000000,73858.56000000,74150.64000000,1099.56261000,1780199999999999,81450558.59258300,244533,594.46175000,44036678.37901380,0
